source_lo_id,target_content_id,relation,score,confidence,rationale,modality,run_id
1905,1905_try_it_1,practiced_by,1.0,0.95,"The content directly teaches the Squeeze Theorem and provides a worked example of its application, which is essential for understanding the learning objective.",multimodal,gpt-4o-mini
1902,1905_try_it_2,practiced_by,0.9,0.85,"The content provides a detailed evaluation of limits using trigonometric identities and the Quotient Rule, which directly supports the learning objective of evaluating limits with limit laws.",multimodal,gpt-4o-mini
1904,1905_try_it_2,practiced_by,0.9,0.85,"The content discusses additional techniques for evaluating limits, specifically using the Quotient Rule, which is relevant to the learning objective.",multimodal,gpt-4o-mini
1907,1907_try_it_1,practiced_by,0.9,0.85,"The content provides a clear example of determining continuity at a point, which directly supports the learning objective of understanding continuity at a point.",multimodal,gpt-4o-mini
1907,1908_try_it_1,practiced_by,0.9,0.85,"The content directly teaches the concept of continuity at a point, which is essential for understanding the learning objective.",multimodal,gpt-4o-mini
1908,1908_try_it_1,practiced_by,0.9,0.85,"The content provides examples and practice related to types of discontinuities, specifically removable discontinuities, which aligns with the learning objective.",multimodal,gpt-4o-mini
1907,1909_try_it_1,practiced_by,0.9,0.85,"The content provides a clear explanation of the definition of continuity at a point and examples that illustrate the concept, directly supporting the learning objective.",multimodal,gpt-4o-mini
1909,1909_try_it_1,practiced_by,0.9,0.85,"The content covers continuity over intervals and provides examples that demonstrate how to determine continuity, aligning well with the learning objective.",multimodal,gpt-4o-mini
1907,1909_try_it_2,practiced_by,0.9,0.85,"The content directly teaches the application of the Composite Function Theorem, which is essential for understanding continuity at a point, as it involves evaluating limits of composite functions.",multimodal,gpt-4o-mini
1907,1910_try_it_1,practiced_by,0.9,0.85,"The content directly addresses the concept of continuity for polynomial functions, which is essential for understanding continuity at a point.",multimodal,gpt-4o-mini
1907,1911_try_it_1,practiced_by,0.9,0.85,"The content discusses the continuity of polynomial functions, which directly supports the learning objective of understanding continuity at a point.",multimodal,gpt-4o-mini
1909,1911_try_it_1,practiced_by,0.9,0.85,"The content explains that polynomial functions are continuous over their entire domain, which aligns well with the learning objective of continuity over an interval.",multimodal,gpt-4o-mini
1911,1911_try_it_1,practiced_by,1.0,0.9,"The content explicitly uses the Intermediate Value Theorem to demonstrate the existence of a zero in the function, directly supporting the learning objective.",multimodal,gpt-4o-mini
1913,1913_try_it_2,practiced_by,0.9,0.85,"The content directly teaches the definition of a limit and provides practice in applying it, which is essential for quantifying closeness in limits.",multimodal,gpt-4o-mini
1913,1913_try_it_3,practiced_by,0.9,0.85,"The content provides a detailed proof of a limit, which directly teaches the concepts and skills needed to understand the precise definition of a limit.",multimodal,gpt-4o-mini
1913,1915_try_it_1,practiced_by,0.9,0.85,"The content provides a clear example of using the epsilon-delta definition of a limit, which directly supports understanding the concept of quantifying closeness in limits.",multimodal,gpt-4o-mini
957,957_concept_1,explained_by,0.9,0.85,The content directly supports the learning objective of solving trigonometric equations with identities by introducing fundamental identities and their verification.,multimodal,gpt-4o-mini
958,957_concept_1,explained_by,0.9,0.85,"The content focuses on verifying fundamental trigonometric identities, which aligns well with the learning objective.",multimodal,gpt-4o-mini
959,957_concept_1,explained_by,0.9,0.85,"The content discusses simplifying trigonometric expressions using identities, which directly supports the learning objective.",multimodal,gpt-4o-mini
958,958_concept_1,explained_by,1.0,0.9,"The content directly addresses the verification of fundamental trigonometric identities, making it highly relevant.",multimodal,gpt-4o-mini
957,959_concept_1,explained_by,0.9,0.85,"The content provides a strong foundation in using algebra to simplify trigonometric expressions, which is essential for solving trigonometric equations with identities.",multimodal,gpt-4o-mini
959,959_concept_1,explained_by,1.0,0.9,"The content is directly aligned with the learning objective, as it focuses specifically on using algebra to simplify trigonometric expressions.",multimodal,gpt-4o-mini
960,960_concept_1,explained_by,0.9,0.85,"The content introduces the sum and difference identities, which directly supports the learning objective of using these identities.",multimodal,gpt-4o-mini
961,960_concept_1,explained_by,0.9,0.85,"The content prepares students to use the sum and difference formulas for cosine, aligning well with the learning objective.",multimodal,gpt-4o-mini
962,960_concept_1,explained_by,0.9,0.85,"The content prepares students to use the sum and difference formulas for sine, directly supporting the learning objective.",multimodal,gpt-4o-mini
963,960_concept_1,explained_by,0.9,0.85,"The content prepares students to use the sum and difference formulas for tangent, aligning with the learning objective.",multimodal,gpt-4o-mini
964,960_concept_1,explained_by,0.9,0.85,"The content prepares students to use the sum and difference formulas for cofunctions, directly supporting the learning objective.",multimodal,gpt-4o-mini
965,960_concept_1,explained_by,0.9,0.85,"The content prepares students to use the sum and difference formulas to verify identities, aligning well with the learning objective.",multimodal,gpt-4o-mini
960,961_concept_1,explained_by,0.9,0.85,"The content directly teaches the sum and difference formulas for cosine, which are essential for understanding the related identities.",multimodal,gpt-4o-mini
961,961_concept_1,explained_by,1.0,0.9,"The content specifically focuses on using the sum and difference formulas for cosine, aligning perfectly with this learning objective.",multimodal,gpt-4o-mini
960,962_concept_1,explained_by,1.0,0.95,"The content directly teaches the sum and difference formulas for sine, which is the focus of the learning objective.",multimodal,gpt-4o-mini
962,962_concept_1,explained_by,1.0,0.95,"The content is explicitly about using the sum and difference formulas for sine, directly supporting this learning objective.",multimodal,gpt-4o-mini
960,963_concept_1,explained_by,1.0,0.9,"The content directly teaches the sum and difference formulas for tangent, which aligns perfectly with the learning objective of understanding sum and difference identities.",multimodal,gpt-4o-mini
963,963_concept_1,explained_by,1.0,0.9,"The content is explicitly about using the sum and difference formulas for tangent, which directly supports this learning objective.",multimodal,gpt-4o-mini
964,964_concept_1,explained_by,1.0,0.9,"The content directly addresses using sum and difference formulas specifically for cofunctions, aligning perfectly with the learning objective.",multimodal,gpt-4o-mini
960,965_concept_1,explained_by,0.9,0.85,"The content provides a thorough explanation of using sum and difference identities, which directly supports understanding the sum and difference identities.",multimodal,gpt-4o-mini
965,965_concept_1,explained_by,1.0,0.9,"The content is explicitly focused on verifying identities using sum and difference formulas, directly supporting this learning objective.",multimodal,gpt-4o-mini
966,966_concept_1,explained_by,0.9,0.85,"The content introduces double-angle, half-angle, and reduction formulas, which directly supports the learning objective of understanding these concepts.",multimodal,gpt-4o-mini
967,967_concept_1,explained_by,1.0,0.9,"The content specifically focuses on using double-angle formulas to find exact values, aligning perfectly with the learning objective.",multimodal,gpt-4o-mini
968,968_concept_1,explained_by,1.0,0.95,"The content directly teaches the process of using double-angle formulas to verify identities, which aligns perfectly with the learning objective.",multimodal,gpt-4o-mini
966,969_concept_1,explained_by,0.9,0.85,"The content directly teaches the reduction formulas derived from double-angle formulas, which are essential for understanding the concepts in this learning objective.",multimodal,gpt-4o-mini
969,969_concept_1,explained_by,1.0,0.9,"The content is specifically about using reduction formulas to simplify expressions, which aligns perfectly with this learning objective.",multimodal,gpt-4o-mini
970,970_concept_1,explained_by,1.0,0.95,"The content directly teaches the half-angle formulas and provides examples and practice for finding exact values using these formulas, which aligns perfectly with the learning objective.",multimodal,gpt-4o-mini
971,971_concept_1,explained_by,1.0,0.9,"The content directly addresses the unit on Sum-to-Product and Product-to-Sum Formulas, which is the focus of the learning objectives.",multimodal,gpt-4o-mini
972,971_concept_1,explained_by,1.0,0.9,"The content supports the objective of expressing products as sums, as it is centered around the relevant formulas.",multimodal,gpt-4o-mini
973,971_concept_1,explained_by,1.0,0.9,"The content supports the objective of expressing sums as products, as it discusses the necessary formulas for this transformation.",multimodal,gpt-4o-mini
972,972_concept_1,explained_by,1.0,0.95,"The content directly teaches the product-to-sum formulas and provides examples and practice for expressing products of trigonometric functions as sums, which aligns perfectly with the learning objective.",multimodal,gpt-4o-mini
973,973_concept_1,explained_by,1.0,0.9,"The content explicitly teaches how to express sums as products using sum-to-product identities, directly aligning with the learning objective.",multimodal,gpt-4o-mini
974,974_concept_1,explained_by,1.0,0.95,"The content directly addresses the overall topic of solving trigonometric equations, which is the main focus of the learning objective.",multimodal,gpt-4o-mini
975,974_concept_1,explained_by,1.0,0.9,"The content includes solving linear trigonometric equations in sine and cosine, which aligns perfectly with the learning objective.",multimodal,gpt-4o-mini
976,974_concept_1,explained_by,1.0,0.9,"The content supports solving equations involving a single trigonometric function, as it is a fundamental aspect of trigonometric equations.",multimodal,gpt-4o-mini
977,974_concept_1,explained_by,1.0,0.85,"The content prepares students to solve trigonometric equations using a calculator, which is a practical skill mentioned in the learning objectives.",multimodal,gpt-4o-mini
978,974_concept_1,explained_by,1.0,0.85,"The content supports solving trigonometric equations that are quadratic in form, as it is a specific type of equation covered in the objectives.",multimodal,gpt-4o-mini
979,974_concept_1,explained_by,1.0,0.85,"The content discusses using fundamental identities, which is essential for solving trigonometric equations as outlined in the learning objectives.",multimodal,gpt-4o-mini
980,974_concept_1,explained_by,1.0,0.8,"The content prepares students to solve trigonometric equations with multiple angles, which is a specific learning objective.",multimodal,gpt-4o-mini
975,975_concept_1,explained_by,1.0,0.95,"The content directly teaches the concepts and skills needed to solve linear trigonometric equations in sine and cosine, providing clear examples and step-by-step solutions that align perfectly with the learning objective.",multimodal,gpt-4o-mini
974,975_concept_1,explained_by,0.9,0.85,"The content supports the broader objective of solving trigonometric equations by focusing on linear forms, which is a specific case within that unit.",multimodal,gpt-4o-mini
974,976_concept_1,explained_by,0.9,0.85,"The content provides a comprehensive overview of solving equations involving single trigonometric functions, which directly supports the learning objective of solving trigonometric equations.",multimodal,gpt-4o-mini
976,976_concept_1,explained_by,1.0,0.9,"The content is explicitly focused on solving equations involving a single trigonometric function, making it directly relevant to the learning objective.",multimodal,gpt-4o-mini
974,977_concept_1,explained_by,0.9,0.85,"The content directly teaches how to solve trigonometric equations using a calculator, which aligns with the learning objective.",multimodal,gpt-4o-mini
976,977_concept_1,explained_by,0.9,0.85,"The content focuses on solving equations involving a single trigonometric function using a calculator, which is relevant to the learning objective.",multimodal,gpt-4o-mini
977,977_concept_1,explained_by,1.0,0.9,"The content is explicitly titled 'Solve Trigonometric Equations Using a Calculator,' making it perfectly aligned with the learning objective.",multimodal,gpt-4o-mini
974,978_concept_1,explained_by,0.9,0.85,"The content provides a comprehensive overview of solving trigonometric equations, specifically in quadratic form, which directly supports the learning objective.",multimodal,gpt-4o-mini
978,978_concept_1,explained_by,1.0,0.9,"The content is specifically about solving trigonometric equations in quadratic form, directly aligning with the learning objective.",multimodal,gpt-4o-mini
974,979_concept_1,explained_by,1.0,0.95,"The content directly teaches the methods and techniques for solving trigonometric equations using fundamental identities, which aligns perfectly with the learning objective.",multimodal,gpt-4o-mini
978,979_concept_1,explained_by,0.9,0.9,"The content includes examples that can be related to solving equations in quadratic form, particularly through the use of identities, making it relevant to this learning objective.",multimodal,gpt-4o-mini
979,979_concept_1,explained_by,1.0,0.95,"The content is specifically about solving trigonometric equations using fundamental identities, which is exactly what this learning objective entails.",multimodal,gpt-4o-mini
980,980_concept_1,explained_by,1.0,0.95,"The content directly teaches how to solve trigonometric equations with multiple angles, providing both the necessary concepts and a worked example that aligns perfectly with the learning objective.",multimodal,gpt-4o-mini
974,980_concept_1,explained_by,0.9,0.9,"The content supports the broader topic of solving trigonometric equations, as it includes methods applicable to various types of equations, including those with multiple angles.",multimodal,gpt-4o-mini
981,981_concept_1,explained_by,1.0,0.95,"The content directly teaches the concepts and skills needed to solve right triangle problems using the Pythagorean Theorem and trigonometric functions, which aligns perfectly with the learning objective.",multimodal,gpt-4o-mini
982,982_concept_1,explained_by,0.9,0.85,"The content provides a general overview of modeling with trigonometric functions, which supports the learning objective of the unit.",multimodal,gpt-4o-mini
985,982_concept_1,explained_by,0.9,0.85,"The content focuses on modeling periodic behavior, which is a key aspect of the learning objective.",multimodal,gpt-4o-mini
986,982_concept_1,explained_by,0.9,0.85,"The content addresses modeling harmonic motion functions, which is directly relevant to the learning objective.",multimodal,gpt-4o-mini
983,983_concept_1,explained_by,1.0,0.9,"The content directly teaches how to determine the amplitude and period of sinusoidal functions, aligning perfectly with the learning objective.",multimodal,gpt-4o-mini
983,984_concept_1,explained_by,0.9,0.85,"The content directly addresses determining the amplitude and period of sinusoidal functions, which is essential for this learning objective.",multimodal,gpt-4o-mini
984,984_concept_1,explained_by,1.0,0.9,"The content is specifically about finding equations and graphing sinusoidal functions, directly supporting this learning objective.",multimodal,gpt-4o-mini
982,985_concept_1,explained_by,0.9,0.85,"The content provides a comprehensive overview of modeling periodic behavior using trigonometric functions, which aligns well with the learning objective.",multimodal,gpt-4o-mini
984,985_concept_1,explained_by,0.9,0.9,"The content directly teaches how to find equations and graph sinusoidal functions, which is central to the learning objective.",multimodal,gpt-4o-mini
985,985_concept_1,explained_by,1.0,0.9,"The content is specifically focused on modeling periodic behavior, making it highly relevant to the learning objective.",multimodal,gpt-4o-mini
982,986_concept_1,explained_by,0.9,0.85,"The content provides a comprehensive overview of modeling harmonic motion using trigonometric functions, which directly supports the learning objective of modeling with trigonometric functions.",multimodal,gpt-4o-mini
983,986_concept_1,explained_by,0.9,0.85,"The content includes detailed examples of finding the amplitude and period of sinusoidal functions, which aligns well with the learning objective.",multimodal,gpt-4o-mini
984,986_concept_1,explained_by,0.9,0.85,"The content offers multiple examples of finding equations and graphing sinusoidal functions, directly supporting the learning objective.",multimodal,gpt-4o-mini
986,986_concept_1,explained_by,1.0,0.9,"The content is explicitly about modeling harmonic motion functions, making it perfectly aligned with the learning objective.",multimodal,gpt-4o-mini
